id,destino,prioridad,peso
4826,Valledupar,2,23.9
4827,Riohacha,4,18.5
4828,Barranquilla,1,14.4
4829,Valledupar,3,18.7
4830,Pereira,5,11.5
4831,Cali,2,7.3
4832,Barranquilla,1,5.7
4833,Bogotá,3,14.7
4834,Riohacha,3,4.6
4835,Medellín,4,12.1
4836,Tunja,2,8.2
4837,Ipiales,5,24.3
4838,Sincelejo,5,13.2
4839,Armenia,1,5.3
4840,Pasto,3,9.8
4841,Medellín,4,9.5
4842,Barranquilla,4,23.0
4843,Sincelejo,2,13.9
4844,Valledupar,2,20.6
4845,Armenia,2,16.5
4846,Valledupar,3,10.7
4847,Montería,5,21.5
4848,Pasto,1,18.6
4849,Riohacha,3,6.5
4850,Popayán,4,21.7
4851,Montería,2,22.1
4852,Ipiales,3,17.7
4853,Neiva,2,24.3
4854,Medellín,1,15.4
4855,Manizales,3,11.4
4856,Villavicencio,1,5.5
4857,Bogotá,3,4.8
4858,Riohacha,5,7.6
4859,Bogotá,5,10.1
4860,Villavicencio,2,13.4
4861,Bucaramanga,2,9.2
4862,Villavicencio,3,13.2
4863,Medellín,4,19.8
4864,Bogotá,4,7.6
4865,Bucaramanga,4,8.5
4866,Barranquilla,4,11.3
4867,Manizales,1,9.6
4868,Villavicencio,5,11.8
4869,Sincelejo,5,7.2
4870,Manizales,4,9.7
4871,Bogotá,1,7.2
4872,Cali,3,18.0
4873,Bucaramanga,2,14.4
4874,Manizales,3,17.0
4875,Manizales,1,5.6
4876,Armenia,1,11.2
4877,Cali,1,13.4
4878,Bogotá,4,9.8
4879,Valledupar,1,24.1
4880,Medellín,5,7.9
4881,Villavicencio,1,15.4
4882,Pereira,1,7.0
4883,Tunja,2,21.5
4884,Riohacha,1,12.7
4885,Montería,5,10.2
4886,Santa Marta,1,5.5
4887,Santa Marta,2,16.2
4888,Armenia,3,22.7
4889,Bucaramanga,5,13.4
4890,Riohacha,5,23.9
4891,Neiva,2,10.2
4892,Pereira,2,9.8
4893,Cali,3,22.2
4894,Manizales,5,5.8
4895,Bogotá,3,18.1
4896,Popayán,5,13.6
4897,Villavicencio,5,15.4
4898,Santa Marta,3,8.9
4899,Neiva,4,18.0
4900,Bucaramanga,4,23.0
4901,Cali,3,12.6
4902,Neiva,1,16.1
4903,Barranquilla,5,22.1
4904,Tunja,2,9.6
4905,Medellín,1,14.4
4906,Pasto,5,21.7
4907,Bucaramanga,1,13.4
4908,Medellín,5,9.8
4909,Tunja,1,17.6
4910,Cartagena,1,10.3
4911,Cali,3,14.9
4912,Villavicencio,2,12.3
4913,Pereira,1,24.3
4914,Sincelejo,4,24.8
4915,Riohacha,1,17.7
4916,Sincelejo,3,6.3
4917,Valledupar,4,16.0
4918,Armenia,2,14.0
4919,Bogotá,3,20.9
4920,Villavicencio,2,13.7
4921,Villavicencio,1,5.7
4922,Barranquilla,1,6.7
4923,Villavicencio,3,21.0
4924,Pasto,1,6.9
4925,Valledupar,4,20.5
4926,Neiva,5,13.7
4927,Cartagena,1,9.1
4928,Villavicencio,5,7.8
4929,Medellín,5,20.3
4930,Manizales,4,19.6
4931,Santa Marta,4,22.9
4932,Bogotá,2,18.5
4933,Montería,5,20.3
4934,Santa Marta,5,10.0
4935,Villavicencio,1,5.2
4936,Bucaramanga,5,16.8
4937,Santa Marta,1,10.1
4938,Riohacha,2,16.1
4939,Pasto,2,21.1
4940,Riohacha,5,22.2
4941,Montería,4,20.2
4942,Tunja,3,18.8
4943,Pereira,1,12.8
4944,Manizales,1,8.9
4945,Montería,5,8.2
4946,Montería,4,12.1
4947,Barranquilla,2,19.7
4948,Montería,2,18.7
4949,Bogotá,3,12.5
4950,Villavicencio,1,16.3
4951,Santa Marta,4,18.9
4952,Bogotá,2,15.3
4953,Bogotá,5,17.0
4954,Manizales,1,24.6
4955,Pereira,4,8.0
4956,Santa Marta,4,19.4
4957,Valledupar,2,20.6
4958,Manizales,4,13.9
4959,Valledupar,2,12.5
4960,Medellín,1,15.2
4961,Medellín,2,10.5
4962,Riohacha,4,9.9
4963,Riohacha,4,20.0
4964,Riohacha,2,7.4
4965,Montería,1,21.5
4966,Manizales,3,21.9
4967,Cali,1,22.8
4968,Valledupar,5,7.9
4969,Riohacha,4,9.8
4970,Bogotá,2,16.4
4971,Montería,2,8.9
4972,Popayán,5,17.0
4973,Pereira,5,9.4
4974,Bogotá,1,24.4
4975,Bucaramanga,1,18.3
4976,Cali,3,10.3
4977,Pereira,5,10.8
4978,Villavicencio,5,9.1
4979,Sincelejo,3,20.8
4980,Riohacha,4,4.9
4981,Valledupar,1,23.5
4982,Villavicencio,5,6.9
4983,Bogotá,4,7.4
4984,Valledupar,1,18.7
4985,Neiva,5,19.1
4986,Montería,4,14.1
4987,Riohacha,2,21.0
4988,Manizales,1,9.8
4989,Cartagena,3,17.1
4990,Sincelejo,1,9.8
4991,Montería,2,21.4
4992,Montería,3,7.8
4993,Medellín,1,21.1
4994,Bogotá,1,10.9
4995,Montería,5,11.1
4996,Pasto,2,23.9
4997,Armenia,2,7.7
4998,Manizales,3,16.9
4999,Bucaramanga,4,5.2
5000,Cartagena,3,24.6
