id,destino,prioridad,peso
4587,Cali,4,23.4
4588,Sincelejo,2,20.5
4589,Ipiales,4,21.2
4590,Cúcuta,4,14.4
4591,Neiva,4,9.1
4592,Florencia,2,8.3
4593,Tunja,1,17.1
4594,Ipiales,5,22.3
4595,Sincelejo,3,6.5
4596,Valledupar,2,15.4
4597,Quibdó,2,5.2
4598,Pasto,4,17.0
4599,Pasto,3,8.7
4600,Villavicencio,2,12.6
4601,Sincelejo,1,7.1
4602,Ipiales,5,18.6
4603,Pasto,1,5.6
4604,Pasto,1,15.9
4605,Villavicencio,4,16.7
4606,Ipiales,1,5.5
4607,Ipiales,1,17.0
4608,Valledupar,5,21.4
4609,Tunja,2,7.9
4610,Cúcuta,1,10.7
4611,Cartagena,5,4.6
4612,Mitú,2,13.0
4613,Villavicencio,1,6.6
4614,Manizales,2,24.0
4615,Mitú,1,22.8
4616,Neiva,5,14.2
4617,Barranquilla,4,24.7
4618,Sincelejo,4,10.2
4619,Santa Marta,4,21.1
4620,Mitú,1,4.9
4621,Cali,3,14.2
4622,Valledupar,2,17.8
4623,Pasto,4,14.2
4624,Armenia,1,6.5
4625,Valledupar,2,19.7
4626,Ipiales,2,21.2
4627,Manizales,1,5.6
4628,Cúcuta,3,12.7
4629,Cartagena,5,19.8
4630,Valledupar,5,10.4
4631,Armenia,4,18.9
4632,Quibdó,3,21.1
4633,Ibagué,4,8.2
4634,Cartagena,5,8.0
4635,Mitú,2,21.8
4636,Santa Marta,5,10.1
4637,Montería,4,7.1
4638,Cartagena,2,13.1
4639,Quibdó,1,16.5
4640,Popayán,3,17.3
4641,Cúcuta,5,10.5
4642,Neiva,2,8.3
4643,Manizales,3,19.1
4644,Cúcuta,1,9.3
4645,Cúcuta,3,16.1
4646,Cartagena,4,14.9
4647,Valledupar,4,9.8
4648,Valledupar,4,7.3
4649,Villavicencio,2,5.9
4650,Tunja,5,14.5
4651,Cúcuta,1,9.9
4652,Cali,1,10.5
4653,Ipiales,2,16.7
4654,Ibagué,1,14.2
4655,Ibagué,1,12.0
4656,Neiva,3,6.4
4657,Cali,4,20.1
4658,Cali,1,15.2
4659,Pasto,1,23.9
4660,Florencia,2,19.5
4661,Neiva,3,11.0
4662,Tunja,3,10.2
4663,Valledupar,3,23.2
4664,Medellín,1,9.1
4665,Riohacha,1,10.5
4666,Sincelejo,3,13.4
4667,Armenia,3,13.1
4668,Pasto,1,23.7
4669,Ipiales,1,22.0
4670,Armenia,5,11.4
4671,Cali,3,23.3
4672,Bucaramanga,1,11.6
4673,Valledupar,2,6.5
4674,Sincelejo,3,17.3
4675,Ipiales,5,23.5
4676,Villavicencio,2,10.6
4677,Cali,3,7.5
4678,Tunja,5,15.4
4679,Cali,5,10.1
4680,Quibdó,1,4.6
4681,Cartagena,4,14.3
4682,Bogotá,5,19.2
4683,Tunja,5,16.0
4684,Bogotá,5,15.0
4685,Pereira,1,5.0
4686,Villavicencio,1,7.6
4687,Armenia,1,4.5
4688,Bucaramanga,5,8.1
4689,Tunja,2,12.8
4690,Villavicencio,5,14.5
4691,Medellín,1,23.6
4692,Medellín,4,19.3
4693,Florencia,4,5.1
4694,Mitú,5,24.7
4695,Cúcuta,5,18.5
4696,Pasto,2,20.2
4697,Montería,2,18.0
4698,Florencia,5,11.7
4699,Quibdó,4,4.8
4700,Pereira,3,14.3
4701,Neiva,2,20.9
4702,Pereira,3,19.8
4703,Cúcuta,2,11.4
4704,Ipiales,1,6.0
4705,Neiva,3,9.5
4706,Bogotá,1,15.4
4707,Sincelejo,1,14.1
4708,Riohacha,4,16.8
4709,Valledupar,1,12.5
4710,Bogotá,4,24.5
4711,Riohacha,2,23.2
4712,Pereira,3,14.8
4713,Bogotá,3,16.1
4714,Ibagué,1,15.8
4715,Villavicencio,2,19.5
4716,Armenia,3,16.8
4717,Quibdó,1,17.7
4718,Ibagué,5,23.2
4719,Riohacha,5,21.4
4720,Medellín,4,10.8
4721,Medellín,3,7.6
4722,Cali,3,20.2
4723,Sincelejo,4,14.6
4724,Tunja,4,4.8
4725,Valledupar,4,18.9
4726,Cali,3,15.6
4727,Medellín,3,7.1
4728,Riohacha,2,24.0
4729,Armenia,2,24.2
4730,Barranquilla,2,20.3
4731,Pereira,4,19.4
4732,Neiva,1,24.4
4733,Bucaramanga,5,15.5
4734,Tunja,5,9.1
4735,Cartagena,1,20.7
4736,Cali,5,12.1
4737,Pereira,3,14.5
4738,Bucaramanga,5,22.8
4739,Armenia,4,11.4
4740,Tunja,3,22.7
4741,Quibdó,2,4.6
4742,Manizales,1,6.8
4743,Riohacha,2,16.7
4744,Quibdó,5,15.3
4745,Barranquilla,5,8.9
4746,Cúcuta,5,6.1
4747,Barranquilla,1,20.7
4748,Riohacha,3,22.6
4749,Barranquilla,3,10.8
4750,Pasto,2,15.1
4751,Medellín,2,22.1
4752,Cúcuta,5,20.8
4753,Manizales,4,6.0
4754,Valledupar,3,8.9
4755,Cúcuta,1,18.5
4756,Cúcuta,2,14.2
4757,Tunja,3,19.3
4758,Tunja,4,8.1
4759,Cúcuta,3,16.5
4760,Sincelejo,5,12.0
4761,Riohacha,4,8.3
4762,Ipiales,3,14.5
4763,Santa Marta,3,15.2
4764,Tunja,2,11.6
4765,Ipiales,5,14.1
4766,Neiva,3,11.8
4767,Neiva,2,10.6
4768,Popayán,1,12.8
4769,Cartagena,3,18.2
4770,Montería,2,20.8
4771,Sincelejo,3,22.5
4772,Quibdó,4,9.4
4773,Cali,5,16.7
4774,Popayán,4,14.4
4775,Villavicencio,4,7.4
4776,Armenia,3,21.4
4777,Riohacha,5,20.0
4778,Bogotá,2,12.2
4779,Santa Marta,4,22.8
4780,Ipiales,5,6.5
4781,Valledupar,2,11.8
4782,Florencia,4,15.6
4783,Santa Marta,3,6.2
4784,Cartagena,1,14.9
4785,Santa Marta,2,6.4
4786,Bucaramanga,3,11.0
4787,Riohacha,1,17.2
4788,Armenia,1,18.8
4789,Montería,1,16.5
4790,Ipiales,2,16.9
4791,Manizales,4,15.4
4792,Cúcuta,1,21.0
4793,Pasto,1,24.0
4794,Pereira,2,13.7
4795,Quibdó,4,20.5
4796,Tunja,1,19.0
4797,Armenia,3,21.7
4798,Cartagena,1,23.3
4799,Cali,1,16.8
4800,Tunja,4,23.4
4801,Mitú,4,9.2
4802,Bogotá,3,20.0
4803,Pereira,1,17.5
4804,Armenia,5,18.8
4805,Montería,4,15.1
4806,Quibdó,5,14.4
4807,Manizales,2,22.5
4808,Montería,2,14.0
4809,Cali,4,17.6
4810,Armenia,2,19.7
4811,Popayán,4,6.8
4812,Cúcuta,1,21.8
4813,Ibagué,2,6.8
4814,Riohacha,1,21.8
4815,Cúcuta,5,7.3
4816,Armenia,5,23.9
4817,Cúcuta,5,5.7
4818,Pereira,3,10.4
4819,Sincelejo,5,7.5
4820,Florencia,5,20.8
4821,Pereira,1,6.5
4822,Sincelejo,3,14.2
4823,Bucaramanga,5,11.9
4824,Valledupar,4,15.0
4825,Bogotá,3,18.6
4826,Ipiales,3,12.0
4827,Armenia,4,12.2
4828,Barranquilla,4,15.5
4829,Pereira,5,17.7
4830,Pasto,1,17.6
4831,Cartagena,3,9.2
4832,Sincelejo,2,5.5
4833,Cali,4,8.0
4834,Cali,4,13.1
4835,Cartagena,3,5.3
4836,Cartagena,4,17.7
4837,Ibagué,3,22.9
4838,Armenia,4,14.1
4839,Ibagué,4,17.2
4840,Pasto,5,16.4
4841,Bucaramanga,1,15.7
4842,Cali,1,12.4
4843,Pasto,5,18.6
4844,Pereira,2,6.3
4845,Santa Marta,1,16.9
4846,Quibdó,5,18.5
4847,Valledupar,4,17.1
4848,Neiva,1,15.9
4849,Armenia,1,10.3
4850,Cali,5,19.9
4851,Ipiales,4,24.7
4852,Cartagena,4,18.8
4853,Villavicencio,2,13.2
4854,Neiva,1,14.5
4855,Manizales,2,13.0
4856,Quibdó,3,5.8
4857,Barranquilla,5,6.3
4858,Bogotá,4,6.8
4859,Florencia,2,19.1
4860,Bogotá,5,12.1
4861,Pasto,2,5.5
4862,Valledupar,2,18.6
4863,Barranquilla,5,8.8
4864,Pasto,5,14.5
4865,Bucaramanga,2,16.2
4866,Medellín,2,13.0
4867,Quibdó,1,8.6
4868,Medellín,4,21.9
4869,Quibdó,2,23.0
4870,Cali,2,18.4
4871,Riohacha,1,7.0
4872,Montería,4,20.4
4873,Cartagena,1,22.8
4874,Valledupar,1,10.6
4875,Florencia,5,14.9
4876,Mitú,2,21.7
4877,Cali,2,19.1
4878,Pereira,5,17.0
4879,Neiva,2,16.0
4880,Barranquilla,2,8.9
4881,Ibagué,4,8.4
4882,Mitú,3,22.0
4883,Ipiales,3,11.4
4884,Medellín,2,12.9
4885,Sincelejo,1,16.1
4886,Montería,2,8.0
4887,Montería,2,20.0
4888,Mitú,1,15.9
4889,Sincelejo,5,21.3
4890,Manizales,4,22.0
4891,Pasto,4,22.0
4892,Neiva,5,20.5
4893,Mitú,1,8.7
4894,Ibagué,1,20.9
4895,Cali,5,8.5
4896,Cali,3,18.7
4897,Neiva,2,15.6
4898,Neiva,2,14.6
4899,Medellín,3,21.6
4900,Villavicencio,3,17.2
4901,Popayán,1,15.0
4902,Popayán,1,20.1
4903,Armenia,1,10.7
4904,Sincelejo,4,10.3
4905,Ipiales,3,13.2
4906,Valledupar,5,5.5
4907,Neiva,1,23.6
4908,Medellín,4,20.2
4909,Cartagena,2,15.1
4910,Cali,5,19.3
4911,Neiva,2,10.9
4912,Pereira,3,22.4
4913,Florencia,1,21.6
4914,Manizales,5,23.3
4915,Quibdó,3,17.2
4916,Sincelejo,1,14.3
4917,Bucaramanga,4,6.6
4918,Bogotá,2,4.7
4919,Sincelejo,2,19.3
4920,Cúcuta,4,6.5
4921,Sincelejo,3,17.5
4922,Popayán,1,6.1
4923,Montería,1,20.5
4924,Villavicencio,4,15.0
4925,Cali,1,11.4
4926,Villavicencio,4,17.7
4927,Bogotá,3,15.5
4928,Riohacha,3,20.2
4929,Bogotá,5,22.0
4930,Quibdó,1,24.7
4931,Quibdó,3,8.2
4932,Ibagué,4,13.1
4933,Cali,5,16.9
4934,Pereira,4,5.5
4935,Quibdó,1,7.1
4936,Neiva,5,4.7
4937,Armenia,2,8.5
4938,Valledupar,2,21.9
4939,Ibagué,2,19.5
4940,Villavicencio,2,24.5
4941,Riohacha,4,9.1
4942,Sincelejo,1,7.8
4943,Cali,3,21.0
4944,Riohacha,4,22.9
4945,Quibdó,4,10.8
4946,Montería,3,11.8
4947,Villavicencio,5,16.2
4948,Cartagena,3,19.2
4949,Montería,4,21.1
4950,Villavicencio,5,7.1
4951,Villavicencio,4,13.9
4952,Popayán,4,16.2
4953,Ibagué,5,6.4
4954,Riohacha,4,6.1
4955,Pasto,1,11.2
4956,Neiva,4,20.1
4957,Villavicencio,2,11.7
4958,Pereira,2,19.5
4959,Armenia,1,10.3
4960,Cartagena,2,8.3
4961,Santa Marta,3,8.9
4962,Pasto,5,11.9
4963,Santa Marta,4,19.6
4964,Mitú,2,5.5
4965,Tunja,4,7.2
4966,Medellín,5,23.0
4967,Bogotá,5,19.2
4968,Bogotá,1,16.2
4969,Valledupar,2,10.4
4970,Montería,3,18.0
4971,Armenia,4,5.0
4972,Popayán,1,21.8
4973,Armenia,2,7.2
4974,Popayán,1,17.4
4975,Armenia,5,12.3
4976,Tunja,5,21.2
4977,Popayán,2,23.2
4978,Villavicencio,5,11.5
4979,Santa Marta,5,5.0
4980,Santa Marta,5,12.7
4981,Tunja,4,12.7
4982,Cartagena,2,22.1
4983,Ipiales,4,16.9
4984,Cali,4,5.6
4985,Barranquilla,2,16.1
4986,Pereira,3,4.6
4987,Quibdó,3,15.4
4988,Santa Marta,1,22.1
4989,Santa Marta,1,12.7
4990,Popayán,5,9.7
4991,Montería,5,16.3
4992,Bogotá,1,14.4
4993,Neiva,3,11.8
4994,Tunja,5,23.9
4995,Armenia,3,13.2
4996,Mitú,1,12.0
4997,Armenia,1,21.8
4998,Pasto,5,12.8
4999,Medellín,3,13.3
5000,Pasto,3,11.8
5001,Cúcuta,2,18.6
5002,Ibagué,2,14.9
5003,Pasto,4,24.9
5004,Cali,2,24.5
5005,Villavicencio,5,8.8
5006,Pereira,4,8.5
5007,Pasto,4,9.7
5008,Mitú,4,13.4
5009,Villavicencio,3,12.7
5010,Montería,1,8.2
5011,Bogotá,2,14.9
5012,Armenia,2,8.9
5013,Cartagena,1,12.8
5014,Tunja,2,22.9
5015,Florencia,1,10.7
5016,Ibagué,1,10.1
5017,Cartagena,5,13.7
5018,Villavicencio,2,20.1
5019,Quibdó,3,9.5
5020,Manizales,5,23.8
5021,Cúcuta,5,20.3
5022,Valledupar,4,22.1
5023,Valledupar,3,11.6
5024,Valledupar,3,10.3
5025,Montería,2,15.6
5026,Sincelejo,5,24.7
5027,Barranquilla,2,18.3
5028,Pereira,5,13.4
5029,Bucaramanga,2,6.3
5030,Bogotá,4,11.5
5031,Pereira,3,15.0
5032,Tunja,3,4.7
5033,Bucaramanga,1,20.2
5034,Manizales,3,8.8
5035,Valledupar,1,13.4
5036,Valledupar,3,16.3
5037,Neiva,1,12.0
5038,Ibagué,5,23.4
5039,Medellín,4,18.4
5040,Medellín,5,20.3
5041,Valledupar,3,16.6
5042,Pasto,5,13.9
5043,Bucaramanga,1,9.8
5044,Valledupar,1,20.7
5045,Manizales,4,5.8
5046,Cartagena,1,16.7
5047,Cúcuta,5,13.5
5048,Villavicencio,1,15.4
5049,Quibdó,5,5.6
5050,Armenia,1,20.7
5051,Tunja,5,18.7
5052,Mitú,1,16.4
5053,Cali,1,14.4
5054,Manizales,4,9.3
5055,Ipiales,1,18.0
5056,Barranquilla,1,19.3
5057,Manizales,4,9.8
5058,Mitú,3,7.0
5059,Sincelejo,4,6.5
5060,Manizales,2,17.8
5061,Bucaramanga,1,19.5
5062,Montería,3,23.4
5063,Medellín,1,22.5
5064,Manizales,2,8.9
5065,Ibagué,3,23.9
5066,Neiva,5,7.9
5067,Cúcuta,3,11.2
5068,Popayán,2,10.0
5069,Cali,2,19.1
5070,Bucaramanga,4,15.8
5071,Manizales,5,18.7
5072,Montería,2,18.7
5073,Florencia,2,17.6
5074,Sincelejo,3,14.9
5075,Ibagué,5,8.3
5076,Sincelejo,2,22.6
5077,Medellín,1,6.0
5078,Manizales,5,9.3
5079,Pasto,3,23.4
5080,Villavicencio,3,23.2
5081,Cali,1,17.6
5082,Villavicencio,3,20.0
5083,Pasto,3,13.0
5084,Quibdó,5,11.6
5085,Popayán,5,23.5
5086,Popayán,1,8.0
5087,Cali,5,23.3
5088,Valledupar,3,10.5
5089,Cali,2,22.6
5090,Santa Marta,5,18.3
5091,Barranquilla,3,16.0
5092,Montería,1,23.1
5093,Villavicencio,3,9.8
5094,Pereira,2,24.5
5095,Florencia,4,9.9
5096,Medellín,5,16.7
5097,Cartagena,2,17.6
5098,Cartagena,1,22.8
5099,Manizales,2,23.9
5100,Tunja,4,21.9
5101,Cali,1,18.2
5102,Quibdó,5,10.6
5103,Bogotá,2,10.9
5104,Popayán,4,17.5
5105,Cartagena,1,6.8
5106,Bogotá,2,9.5
5107,Manizales,5,14.8
5108,Ipiales,3,7.2
5109,Bogotá,4,13.9
5110,Armenia,5,15.1
5111,Cartagena,4,24.1
5112,Tunja,3,10.6
5113,Manizales,5,13.4
5114,Cali,3,15.5
5115,Villavicencio,1,15.6
5116,Bucaramanga,2,17.5
5117,Valledupar,3,11.2
5118,Medellín,2,16.1
5119,Cúcuta,5,23.3
5120,Barranquilla,2,21.4
5121,Cali,2,5.8
5122,Armenia,5,24.7
5123,Sincelejo,5,19.8
5124,Manizales,4,12.3
5125,Pasto,1,23.1
5126,Pasto,2,6.8
5127,Tunja,5,14.2
5128,Bucaramanga,4,18.5
5129,Cali,2,11.7
5130,Cúcuta,1,8.9
5131,Florencia,1,13.8
5132,Cúcuta,1,11.0
5133,Sincelejo,2,22.8
5134,Manizales,5,9.9
5135,Sincelejo,4,9.4
5136,Montería,3,18.0
5137,Villavicencio,4,18.5
5138,Cúcuta,2,17.4
5139,Neiva,4,9.6
5140,Villavicencio,2,13.8
5141,Pereira,3,20.9
5142,Bogotá,1,21.8
5143,Pereira,4,7.4
5144,Tunja,5,9.1
5145,Tunja,3,15.8
5146,Manizales,4,20.1
5147,Valledupar,2,11.4
5148,Pereira,1,22.1
5149,Cúcuta,5,5.9
5150,Medellín,4,13.4
5151,Barranquilla,1,5.6
5152,Tunja,4,24.4
5153,Sincelejo,2,23.1
5154,Valledupar,2,15.7
5155,Quibdó,2,21.7
5156,Cúcuta,5,19.8
5157,Ipiales,2,4.6
5158,Barranquilla,1,18.5
5159,Barranquilla,1,6.7
5160,Neiva,1,23.5
5161,Santa Marta,1,7.2
5162,Tunja,5,10.1
5163,Neiva,1,16.6
5164,Bucaramanga,1,9.6
5165,Medellín,3,9.6
5166,Mitú,4,19.9
5167,Armenia,4,15.9
5168,Armenia,3,19.2
5169,Barranquilla,3,10.9
5170,Ibagué,3,12.6
5171,Cartagena,1,17.7
5172,Villavicencio,1,19.5
5173,Riohacha,4,7.4
5174,Ipiales,2,22.3
5175,Tunja,5,15.7
5176,Pereira,4,20.5
5177,Valledupar,5,6.1
5178,Barranquilla,2,20.5
5179,Popayán,2,12.9
5180,Quibdó,3,21.9
5181,Villavicencio,1,21.9
5182,Armenia,5,8.0
5183,Bogotá,2,18.2
5184,Manizales,3,7.2
5185,Cúcuta,1,24.3
5186,Ibagué,3,9.5
5187,Pasto,2,13.6
5188,Neiva,2,20.4
5189,Pasto,4,20.5
5190,Florencia,1,8.6
5191,Montería,2,21.2
5192,Villavicencio,4,15.0
5193,Ibagué,5,7.3
5194,Bucaramanga,3,9.9
5195,Popayán,2,15.3
5196,Ipiales,5,11.3
5197,Valledupar,5,15.8
5198,Florencia,4,24.3
5199,Quibdó,1,21.0
5200,Ibagué,1,5.6
5201,Ipiales,2,12.6
5202,Sincelejo,5,15.6
5203,Barranquilla,3,8.8
5204,Neiva,2,15.1
5205,Quibdó,5,20.4
5206,Pasto,4,11.3
5207,Neiva,1,21.6
5208,Quibdó,3,9.4
5209,Pereira,5,19.4
5210,Ibagué,3,7.1
5211,Valledupar,3,4.6
5212,Sincelejo,4,5.5
5213,Pereira,3,22.4
5214,Sincelejo,3,9.9
5215,Montería,3,18.5
5216,Bucaramanga,4,12.3
5217,Sincelejo,5,6.5
5218,Medellín,3,7.8
5219,Barranquilla,3,24.4
5220,Mitú,5,14.8
5221,Bogotá,1,22.6
5222,Valledupar,4,18.7
5223,Barranquilla,3,5.7
5224,Quibdó,2,11.2
5225,Montería,4,10.0
5226,Ibagué,1,5.7
5227,Riohacha,4,17.8
5228,Pereira,3,24.2
5229,Popayán,3,12.3
5230,Bogotá,2,12.4
5231,Villavicencio,3,7.0
5232,Bucaramanga,1,10.9
5233,Mitú,2,14.9
5234,Pereira,2,5.1
5235,Mitú,4,13.6
5236,Montería,2,19.5
5237,Armenia,4,22.4
5238,Barranquilla,5,14.4
5239,Tunja,4,18.4
5240,Villavicencio,5,23.6
5241,Valledupar,4,17.8
5242,Valledupar,3,21.7
5243,Villavicencio,5,12.8
5244,Quibdó,5,16.2
5245,Ibagué,2,23.4
5246,Cúcuta,2,11.5
5247,Santa Marta,3,5.9
5248,Pereira,4,15.8
5249,Riohacha,2,24.4
5250,Montería,3,21.3
5251,Santa Marta,3,9.0
5252,Valledupar,4,21.2
5253,Bogotá,2,23.2
5254,Cali,1,6.7
5255,Manizales,3,6.3
5256,Quibdó,5,11.4
5257,Valledupar,1,19.8
5258,Popayán,3,18.0
5259,Tunja,1,19.9
5260,Quibdó,4,19.3
5261,Pereira,5,16.9
5262,Bogotá,2,22.5
5263,Florencia,5,11.5
5264,Popayán,5,10.1
5265,Ibagué,2,11.5
5266,Riohacha,5,5.8
5267,Valledupar,2,17.3
5268,Popayán,1,14.3
5269,Manizales,3,17.6
5270,Ibagué,2,24.4
5271,Medellín,1,8.1
5272,Valledupar,2,19.7
5273,Montería,4,18.3
5274,Riohacha,3,5.6
5275,Barranquilla,1,8.4
5276,Pereira,1,18.8
5277,Bogotá,4,16.4
5278,Barranquilla,5,17.6
5279,Tunja,3,11.6
5280,Santa Marta,2,11.8
5281,Cali,5,17.3
5282,Riohacha,1,13.5
5283,Villavicencio,2,14.9
5284,Ipiales,4,11.9
5285,Pasto,1,24.2
5286,Quibdó,4,20.5
5287,Villavicencio,3,13.7
5288,Barranquilla,4,16.1
5289,Villavicencio,4,20.2
5290,Pereira,4,7.7
5291,Cali,1,12.2
5292,Pasto,5,8.2
5293,Cali,5,8.4
5294,Tunja,2,14.3
5295,Bucaramanga,5,22.1
5296,Bucaramanga,1,18.5
5297,Ipiales,3,23.6
5298,Medellín,2,24.6
5299,Cali,2,11.1
5300,Medellín,3,22.1
5301,Cartagena,5,20.6
5302,Florencia,4,12.0
5303,Montería,4,17.6
5304,Pasto,1,24.2
5305,Riohacha,5,23.3
5306,Pereira,4,10.4
5307,Manizales,1,8.9
5308,Tunja,5,6.7
5309,Medellín,2,16.1
5310,Ibagué,2,16.7
5311,Armenia,4,18.6
5312,Montería,4,17.2
5313,Quibdó,1,14.7
5314,Santa Marta,2,10.3
5315,Pereira,4,10.2
5316,Medellín,2,23.0
5317,Medellín,5,13.6
5318,Pereira,5,23.9
5319,Manizales,2,23.6
5320,Quibdó,1,21.3
5321,Ibagué,3,24.9
5322,Florencia,2,10.8
5323,Neiva,3,23.3
5324,Santa Marta,3,13.3
5325,Sincelejo,1,11.7
5326,Neiva,4,5.0
5327,Barranquilla,4,12.1
5328,Ibagué,4,21.1
5329,Bogotá,1,11.9
5330,Bucaramanga,1,12.7
5331,Tunja,3,6.4
5332,Neiva,4,19.9
5333,Valledupar,5,6.3
5334,Neiva,5,8.8
5335,Armenia,1,9.6
5336,Bogotá,2,21.3
5337,Barranquilla,1,10.5
5338,Villavicencio,4,19.7
5339,Cartagena,1,4.9
5340,Valledupar,2,7.4
5341,Valledupar,3,5.4
5342,Mitú,2,24.0
5343,Valledupar,1,12.7
5344,Popayán,3,8.6
5345,Medellín,3,23.6
5346,Valledupar,2,7.4
5347,Villavicencio,3,6.3
5348,Pereira,3,23.1
5349,Ipiales,1,8.0
5350,Manizales,1,13.5
5351,Mitú,5,19.0
5352,Cúcuta,4,23.4
5353,Bucaramanga,1,19.8
5354,Ibagué,5,6.4
5355,Riohacha,3,19.1
5356,Ipiales,4,7.2
5357,Riohacha,2,12.6
5358,Pereira,5,21.2
5359,Cúcuta,2,12.4
5360,Ipiales,3,12.0
5361,Tunja,1,15.1
5362,Bucaramanga,4,23.0
5363,Villavicencio,4,17.8
5364,Tunja,4,14.7
5365,Bucaramanga,1,12.4
5366,Montería,2,8.9
5367,Villavicencio,3,24.6
5368,Armenia,2,19.5
5369,Pasto,5,10.1
5370,Villavicencio,4,13.8
5371,Barranquilla,3,11.0
5372,Barranquilla,5,11.1
5373,Popayán,2,14.0
5374,Florencia,1,18.6
5375,Cali,1,8.4
5376,Valledupar,4,24.3
5377,Ibagué,5,24.1
5378,Villavicencio,2,23.0
5379,Medellín,1,13.1
5380,Ibagué,1,12.2
5381,Cúcuta,5,4.8
5382,Mitú,2,13.2
5383,Villavicencio,3,15.1
5384,Bogotá,4,15.2
5385,Valledupar,3,14.7
5386,Pereira,2,12.9
5387,Cúcuta,1,7.4
5388,Popayán,5,9.4
5389,Pereira,2,20.5
5390,Bucaramanga,4,22.6
5391,Popayán,2,5.1
5392,Quibdó,4,9.2
5393,Ipiales,1,23.1
5394,Sincelejo,5,24.7
5395,Armenia,1,7.7
5396,Quibdó,5,23.5
5397,Armenia,2,23.6
5398,Ibagué,2,6.1
5399,Quibdó,3,14.7
5400,Riohacha,5,11.1
5401,Tunja,1,19.7
5402,Sincelejo,4,10.3
5403,Riohacha,5,22.0
5404,Montería,1,17.3
5405,Valledupar,4,20.9
5406,Manizales,3,19.0
5407,Tunja,3,14.2
5408,Montería,3,12.7
5409,Cúcuta,1,24.0
5410,Cali,4,15.3
5411,Armenia,2,9.6
5412,Bogotá,4,5.3
5413,Valledupar,4,9.2
5414,Quibdó,2,6.0
5415,Popayán,4,8.5
5416,Florencia,1,15.2
5417,Armenia,5,19.5
5418,Quibdó,4,6.3
5419,Cali,5,19.5
5420,Ipiales,5,19.0
5421,Cúcuta,3,16.0
5422,Pasto,3,20.5
5423,Cartagena,3,22.1
5424,Cali,1,7.7
5425,Pasto,2,20.4
5426,Barranquilla,4,24.7
5427,Mitú,2,5.4
5428,Tunja,3,6.4
5429,Tunja,2,24.5
5430,Montería,2,10.4
5431,Cartagena,1,19.8
5432,Santa Marta,5,21.0
5433,Florencia,5,23.1
5434,Neiva,2,12.6
5435,Tunja,1,14.4
5436,Cali,1,13.3
5437,Cúcuta,5,23.8
5438,Mitú,2,15.5
5439,Cali,5,15.8
5440,Ibagué,4,23.0
5441,Bogotá,3,14.7
5442,Valledupar,1,18.6
5443,Montería,1,10.0
5444,Medellín,3,21.8
5445,Quibdó,4,23.4
5446,Ibagué,2,23.4
5447,Medellín,3,13.5
5448,Tunja,2,22.5
5449,Mitú,4,10.9
5450,Armenia,4,23.5
5451,Riohacha,2,23.6
5452,Cúcuta,2,5.5
5453,Neiva,3,11.3
5454,Florencia,4,9.9
5455,Popayán,3,14.9
5456,Manizales,5,20.9
5457,Valledupar,3,8.3
5458,Bogotá,4,12.9
5459,Riohacha,4,8.1
5460,Cali,4,17.7
5461,Pereira,1,23.5
5462,Riohacha,4,18.2
5463,Ipiales,1,10.1
5464,Cartagena,2,7.1
5465,Medellín,4,10.2
5466,Bogotá,4,6.8
5467,Santa Marta,4,13.8
5468,Cúcuta,5,20.1
5469,Bogotá,5,10.4
5470,Armenia,5,23.3
5471,Riohacha,4,19.7
5472,Montería,2,15.6
5473,Medellín,2,4.7
5474,Popayán,5,15.2
5475,Riohacha,3,17.9
5476,Armenia,5,5.8
5477,Cali,1,11.7
5478,Florencia,4,9.2
5479,Tunja,5,5.9
5480,Quibdó,4,11.1
5481,Bucaramanga,3,9.5
5482,Tunja,3,24.6
5483,Neiva,5,9.1
5484,Pasto,4,12.5
5485,Pasto,4,24.8
5486,Cali,3,13.5
5487,Cali,5,9.3
5488,Pereira,3,9.1
5489,Medellín,2,15.8
5490,Bogotá,3,15.3
5491,Bogotá,4,5.7
5492,Popayán,5,22.9
5493,Cúcuta,4,16.4
5494,Cartagena,2,6.3
5495,Riohacha,1,16.4
5496,Tunja,4,10.0
5497,Villavicencio,3,13.0
5498,Montería,4,11.3
5499,Armenia,2,20.0
5500,Mitú,1,16.1
5501,Florencia,2,22.7
5502,Cali,4,17.8
5503,Cali,5,24.7
5504,Florencia,5,21.5
5505,Barranquilla,5,19.9
5506,Quibdó,3,19.0
5507,Santa Marta,5,6.9
5508,Quibdó,1,23.5
5509,Ipiales,3,16.5
5510,Santa Marta,1,10.6
5511,Valledupar,2,12.8
5512,Bogotá,2,5.8
5513,Barranquilla,2,18.8
5514,Cali,4,12.9
5515,Barranquilla,1,7.9
5516,Riohacha,3,6.5
5517,Bucaramanga,4,5.9
5518,Ibagué,4,9.9
5519,Popayán,4,21.5
5520,Riohacha,3,22.0
5521,Cúcuta,2,6.6
5522,Bucaramanga,2,14.2
5523,Santa Marta,4,10.8
5524,Pereira,4,16.1
5525,Santa Marta,3,11.4
5526,Barranquilla,5,7.3
5527,Bogotá,2,8.2
5528,Cúcuta,5,11.2
5529,Cartagena,3,22.8
5530,Florencia,5,6.4
5531,Quibdó,4,10.9
5532,Ipiales,4,9.4
5533,Ipiales,2,4.8
5534,Florencia,2,5.9
5535,Popayán,1,10.4
5536,Cali,1,6.8
5537,Barranquilla,3,21.3
5538,Manizales,1,5.3
