vehiculo,ruta,costo
V88,R39,338
V88,R40,516
V88,R41,550
V88,R42,296
V88,R43,415
V88,R44,389
V88,R45,428
V88,R46,567
V88,R47,348
V88,R48,580
V88,R49,580
V88,R50,484
V88,R51,415
V88,R52,462
V88,R53,434
V88,R54,568
V88,R55,265
V88,R56,297
V88,R57,425
V88,R58,290
V88,R59,354
V88,R60,525
V88,R61,329
V88,R62,375
V88,R63,314
V88,R64,578
V88,R65,522
V88,R66,481
V88,R67,486
V88,R68,489
V88,R69,322
V88,R70,380
V88,R71,378
V88,R72,499
V88,R73,265
V88,R74,476
V88,R75,491
V88,R76,442
V88,R77,392
V88,R78,289
V88,R79,415
V88,R80,378
V88,R81,352
V88,R82,294
V88,R83,548
V88,R84,394
V88,R85,387
V88,R86,577
V88,R87,488
V88,R88,537
V88,R89,508
V88,R90,387
V88,R91,483
V88,R92,349
V88,R93,367
V88,R94,297
V88,R95,547
V88,R96,580
V88,R97,500
V88,R98,358
V88,R99,327
V88,R100,377
V89,R1,481
V89,R2,320
V89,R3,497
V89,R4,330
V89,R5,293
V89,R6,468
V89,R7,360
V89,R8,553
V89,R9,369
V89,R10,297
V89,R11,484
V89,R12,334
V89,R13,428
V89,R14,446
V89,R15,536
V89,R16,341
V89,R17,350
V89,R18,562
V89,R19,468
V89,R20,517
V89,R21,413
V89,R22,411
V89,R23,362
V89,R24,406
V89,R25,526
V89,R26,506
V89,R27,417
V89,R28,521
V89,R29,545
V89,R30,414
V89,R31,514
V89,R32,441
V89,R33,330
V89,R34,260
V89,R35,501
V89,R36,315
V89,R37,310
V89,R38,409
V89,R39,272
V89,R40,580
V89,R41,378
V89,R42,364
V89,R43,391
V89,R44,389
V89,R45,535
V89,R46,345
V89,R47,474
V89,R48,260
V89,R49,331
V89,R50,487
V89,R51,429
V89,R52,388
V89,R53,413
V89,R54,332
V89,R55,448
V89,R56,416
V89,R57,494
V89,R58,483
V89,R59,334
V89,R60,573
V89,R61,527
V89,R62,296
V89,R63,260
V89,R64,537
V89,R65,431
V89,R66,500
V89,R67,285
V89,R68,516
V89,R69,526
V89,R70,481
V89,R71,536
V89,R72,546
V89,R73,465
V89,R74,320
V89,R75,375
V89,R76,518
V89,R77,273
V89,R78,286
V89,R79,290
V89,R80,261
V89,R81,443
V89,R82,488
V89,R83,264
V89,R84,437
V89,R85,460
V89,R86,350
V89,R87,357
V89,R88,314
V89,R89,467
V89,R90,260
V89,R91,424
V89,R92,570
V89,R93,501
V89,R94,484
V89,R95,539
V89,R96,475
V89,R97,545
V89,R98,313
V89,R99,415
V89,R100,475
V90,R1,455
V90,R2,362
V90,R3,290
V90,R4,548
V90,R5,457
V90,R6,526
V90,R7,436
V90,R8,318
V90,R9,292
V90,R10,550
V90,R11,278
V90,R12,495
V90,R13,391
V90,R14,267
V90,R15,408
V90,R16,507
V90,R17,408
V90,R18,261
V90,R19,449
V90,R20,492
V90,R21,497
V90,R22,580
V90,R23,352
V90,R24,580
V90,R25,451
V90,R26,476
V90,R27,381
V90,R28,440
V90,R29,527
V90,R30,387
V90,R31,422
V90,R32,441
V90,R33,514
V90,R34,356
V90,R35,483
V90,R36,466
V90,R37,372
V90,R38,510
V90,R39,555
V90,R40,409
V90,R41,467
V90,R42,276
V90,R43,484
V90,R44,580
V90,R45,512
V90,R46,524
V90,R47,558
V90,R48,502
V90,R49,472
V90,R50,350
V90,R51,509
V90,R52,428
V90,R53,547
V90,R54,532
V90,R55,411
V90,R56,479
V90,R57,464
V90,R58,548
V90,R59,357
V90,R60,559
V90,R61,379
V90,R62,367
V90,R63,525
V90,R64,452
V90,R65,475
V90,R66,341
V90,R67,260
V90,R68,359
V90,R69,332
V90,R70,313
V90,R71,502
V90,R72,311
V90,R73,260
V90,R74,325
V90,R75,267
V90,R76,384
V90,R77,260
V90,R78,342
V90,R79,549
V90,R80,347
V90,R81,286
V90,R82,363
V90,R83,529
V90,R84,537
V90,R85,352
V90,R86,580
V90,R87,319
V90,R88,521
V90,R89,350
V90,R90,260
V90,R91,415
V90,R92,370
V90,R93,455
V90,R94,580
V90,R95,579
V90,R96,311
V90,R97,270
V90,R98,305
V90,R99,288
V90,R100,499
V91,R1,270
V91,R2,514
V91,R3,294
V91,R4,266
V91,R5,371
V91,R6,304
V91,R7,580
V91,R8,478
V91,R9,528
V91,R10,287
V91,R11,304
V91,R12,560
V91,R13,498
V91,R14,260
V91,R15,354
V91,R16,260
V91,R17,284
V91,R18,293
V91,R19,573
V91,R20,323
V91,R21,538
V91,R22,555
V91,R23,394
V91,R24,343
V91,R25,354
V91,R26,413
V91,R27,442
V91,R28,400
V91,R29,446
V91,R30,429
V91,R31,498
V91,R32,414
V91,R33,462
V91,R34,360
V91,R35,452
V91,R36,417
V91,R37,342
V91,R38,503
V91,R39,438
V91,R40,315
V91,R41,526
V91,R42,296
V91,R43,298
V91,R44,330
V91,R45,448
V91,R46,416
V91,R47,580
V91,R48,510
V91,R49,527
V91,R50,562
V91,R51,515
V91,R52,291
V91,R53,397
V91,R54,532
V91,R55,516
V91,R56,334
V91,R57,275
V91,R58,327
V91,R59,580
V91,R60,458
V91,R61,429
V91,R62,323
V91,R63,354
V91,R64,472
V91,R65,392
V91,R66,273
V91,R67,381
V91,R68,545
V91,R69,410
V91,R70,459
V91,R71,294
V91,R72,409
V91,R73,279
V91,R74,431
V91,R75,315
V91,R76,405
V91,R77,458
V91,R78,467
V91,R79,320
V91,R80,429
V91,R81,288
V91,R82,462
V91,R83,453
V91,R84,530
V91,R85,572
V91,R86,498
V91,R87,260
V91,R88,301
V91,R89,449
V91,R90,440
V91,R91,260
V91,R92,400
V91,R93,460
V91,R94,400
V91,R95,575
V91,R96,440
V91,R97,401
V91,R98,420
V91,R99,355
V91,R100,354
V92,R1,552
V92,R2,445
V92,R3,543
V92,R4,391
V92,R5,500
V92,R6,290
V92,R7,291
V92,R8,342
V92,R9,276
V92,R10,278
V92,R11,393
V92,R12,439
V92,R13,485
V92,R14,311
V92,R15,463
V92,R16,525
V92,R17,374
V92,R18,561
V92,R19,447
V92,R20,361
V92,R21,439
V92,R22,391
V92,R23,441
V92,R24,518
V92,R25,279
V92,R26,493
V92,R27,316
V92,R28,286
V92,R29,454
V92,R30,417
V92,R31,343
V92,R32,428
V92,R33,574
V92,R34,480
V92,R35,420
V92,R36,478
V92,R37,489
V92,R38,351
V92,R39,447
V92,R40,527
V92,R41,466
V92,R42,414
V92,R43,467
V92,R44,273
V92,R45,427
V92,R46,464
V92,R47,383
V92,R48,366
V92,R49,393
V92,R50,343
V92,R51,558
V92,R52,393
V92,R53,420
V92,R54,490
V92,R55,522
V92,R56,283
V92,R57,451
V92,R58,380
V92,R59,315
V92,R60,464
V92,R61,287
V92,R62,520
V92,R63,333
V92,R64,301
V92,R65,496
V92,R66,271
V92,R67,567
V92,R68,356
V92,R69,296
V92,R70,268
V92,R71,410
V92,R72,326
V92,R73,345
V92,R74,279
V92,R75,540
V92,R76,409
V92,R77,486
V92,R78,293
V92,R79,348
V92,R80,326
V92,R81,327
V92,R82,289
V92,R83,459
V92,R84,521
V92,R85,468
V92,R86,571
V92,R87,463
V92,R88,397
V92,R89,407
V92,R90,445
V92,R91,322
V92,R92,546
V92,R93,560
V92,R94,556
V92,R95,447
V92,R96,370
V92,R97,497
V92,R98,489
V92,R99,302
V92,R100,580
V93,R1,449
V93,R2,380
V93,R3,512
V93,R4,326
V93,R5,269
V93,R6,319
V93,R7,383
V93,R8,385
V93,R9,477
V93,R10,440
V93,R11,538
V93,R12,432
V93,R13,356
V93,R14,565
V93,R15,343
V93,R16,323
V93,R17,371
V93,R18,506
V93,R19,427
V93,R20,447
V93,R21,264
V93,R22,451
V93,R23,267
V93,R24,417
V93,R25,361
V93,R26,531
V93,R27,305
V93,R28,405
V93,R29,340
V93,R30,418
V93,R31,417
V93,R32,580
V93,R33,540
V93,R34,460
V93,R35,458
V93,R36,476
V93,R37,437
V93,R38,305
V93,R39,434
V93,R40,507
V93,R41,260
V93,R42,314
V93,R43,414
V93,R44,559
V93,R45,335
V93,R46,476
V93,R47,297
V93,R48,549
V93,R49,486
V93,R50,426
V93,R51,356
V93,R52,531
V93,R53,445
V93,R54,448
V93,R55,323
V93,R56,306
V93,R57,279
V93,R58,268
V93,R59,429
V93,R60,260
V93,R61,289
V93,R62,542
V93,R63,260
V93,R64,466
V93,R65,440
V93,R66,525
V93,R67,325
V93,R68,469
V93,R69,511
V93,R70,267
V93,R71,495
V93,R72,383
V93,R73,421
V93,R74,461
V93,R75,361
V93,R76,338
V93,R77,497
V93,R78,580
V93,R79,276
V93,R80,416
V93,R81,482
V93,R82,529
V93,R83,408
V93,R84,440
V93,R85,314
V93,R86,551
V93,R87,438
V93,R88,341
V93,R89,334
V93,R90,319
V93,R91,497
V93,R92,564
V93,R93,260
V93,R94,346
V93,R95,281
V93,R96,320
V93,R97,474
V93,R98,335
V93,R99,382
V93,R100,325
V94,R1,371
V94,R2,580
V94,R3,461
V94,R4,301
V94,R5,463
V94,R6,526
V94,R7,528
V94,R8,360
V94,R9,395
V94,R10,453
V94,R11,298
V94,R12,476
V94,R13,264
V94,R14,399
V94,R15,496
V94,R16,350
V94,R17,523
V94,R18,383
V94,R19,348
V94,R20,303
V94,R21,329
V94,R22,527
V94,R23,443
V94,R24,514
V94,R25,375
V94,R26,392
V94,R27,518
V94,R28,478
V94,R29,452
V94,R30,472
V94,R31,367
V94,R32,500
V94,R33,510
V94,R34,510
V94,R35,540
V94,R36,580
V94,R37,580
V94,R38,476
V94,R39,368
V94,R40,367
V94,R41,301
V94,R42,580
V94,R43,315
V94,R44,456
V94,R45,271
V94,R46,554
V94,R47,391
V94,R48,466
V94,R49,400
V94,R50,477
V94,R51,480
V94,R52,518
V94,R53,264
V94,R54,363
V94,R55,557
V94,R56,579
V94,R57,281
V94,R58,358
V94,R59,486
V94,R60,431
V94,R61,398
V94,R62,487
V94,R63,398
V94,R64,523
V94,R65,470
V94,R66,293
V94,R67,369
V94,R68,450
V94,R69,280
V94,R70,415
V94,R71,549
V94,R72,316
V94,R73,523
V94,R74,260
V94,R75,519
V94,R76,337
V94,R77,291
V94,R78,469
V94,R79,537
V94,R80,310
V94,R81,470
V94,R82,427
V94,R83,519
V94,R84,328
V94,R85,568
V94,R86,310
V94,R87,410
V94,R88,332
V94,R89,261
V94,R90,466
V94,R91,260
V94,R92,348
V94,R93,360
V94,R94,531
V94,R95,473
V94,R96,492
V94,R97,559
V94,R98,338
V94,R99,370
V94,R100,339
V95,R1,291
V95,R2,488
V95,R3,322
V95,R4,283
V95,R5,390
V95,R6,443
V95,R7,515
V95,R8,427
V95,R9,368
V95,R10,417
V95,R11,448
V95,R12,516
V95,R13,260
V95,R14,367
V95,R15,462
V95,R16,278
V95,R17,487
V95,R18,548
V95,R19,546
V95,R20,317
V95,R21,269
V95,R22,280
V95,R23,505
V95,R24,403
V95,R25,506
V95,R26,387
V95,R27,370
V95,R28,538
V95,R29,472
V95,R30,260
V95,R31,449
V95,R32,457
V95,R33,267
V95,R34,516
V95,R35,296
V95,R36,361
V95,R37,260
V95,R38,462
V95,R39,502
V95,R40,457
V95,R41,466
V95,R42,478
V95,R43,497
V95,R44,282
V95,R45,323
V95,R46,343
V95,R47,443
V95,R48,473
V95,R49,472
V95,R50,502
V95,R51,402
V95,R52,492
V95,R53,293
V95,R54,353
V95,R55,282
V95,R56,361
V95,R57,474
V95,R58,484
V95,R59,412
V95,R60,260
V95,R61,546
V95,R62,536
V95,R63,492
V95,R64,538
V95,R65,340
V95,R66,331
V95,R67,518
V95,R68,377
V95,R69,387
V95,R70,562
V95,R71,580
V95,R72,357
V95,R73,382
V95,R74,555
V95,R75,444
V95,R76,580
V95,R77,528
V95,R78,475
V95,R79,375
V95,R80,562
V95,R81,290
V95,R82,359
V95,R83,510
V95,R84,271
V95,R85,376
V95,R86,434
V95,R87,390
V95,R88,269
V95,R89,416
V95,R90,484
V95,R91,526
V95,R92,438
V95,R93,452
V95,R94,360
V95,R95,456
V95,R96,305
V95,R97,569
V95,R98,282
V95,R99,576
V95,R100,349
V96,R1,278
V96,R2,471
V96,R3,531
V96,R4,344
V96,R5,388
V96,R6,550
V96,R7,407
V96,R8,456
V96,R9,568
V96,R10,334
V96,R11,412
V96,R12,549
V96,R13,385
V96,R14,300
V96,R15,333
V96,R16,300
V96,R17,511
V96,R18,313
V96,R19,273
V96,R20,565
V96,R21,348
V96,R22,263
V96,R23,409
V96,R24,319
V96,R25,422
V96,R26,419
V96,R27,322
V96,R28,471
V96,R29,402
V96,R30,456
V96,R31,343
V96,R32,330
V96,R33,326
V96,R34,440
V96,R35,547
V96,R36,469
V96,R37,530
V96,R38,273
V96,R39,509
V96,R40,301
V96,R41,542
V96,R42,332
V96,R43,532
V96,R44,279
V96,R45,517
V96,R46,486
V96,R47,323
V96,R48,315
V96,R49,374
V96,R50,281
V96,R51,343
V96,R52,482
V96,R53,425
V96,R54,299
V96,R55,263
V96,R56,465
V96,R57,527
V96,R58,503
V96,R59,441
V96,R60,488
V96,R61,525
V96,R62,413
V96,R63,387
V96,R64,520
V96,R65,580
V96,R66,496
V96,R67,393
V96,R68,450
V96,R69,580
V96,R70,351
V96,R71,386
V96,R72,309
V96,R73,347
V96,R74,433
V96,R75,334
V96,R76,520
V96,R77,507
V96,R78,387
V96,R79,576
V96,R80,310
V96,R81,495
V96,R82,566
V96,R83,580
V96,R84,505
V96,R85,353
V96,R86,396
V96,R87,331
V96,R88,376
V96,R89,580
V96,R90,297
V96,R91,580
V96,R92,286
V96,R93,329
V96,R94,399
V96,R95,339
V96,R96,334
V96,R97,313
V96,R98,378
V96,R99,328
V96,R100,547
V97,R1,530
V97,R2,457
V97,R3,260
V97,R4,408
V97,R5,516
V97,R6,489
V97,R7,416
V97,R8,380
V97,R9,404
V97,R10,303
V97,R11,376
V97,R12,370
V97,R13,473
V97,R14,517
V97,R15,504
V97,R16,337
V97,R17,380
V97,R18,445
V97,R19,266
V97,R20,580
V97,R21,397
V97,R22,385
V97,R23,310
V97,R24,260
V97,R25,327
V97,R26,279
V97,R27,277
V97,R28,476
V97,R29,580
V97,R30,262
V97,R31,362
V97,R32,260
V97,R33,443
V97,R34,311
V97,R35,538
V97,R36,365
V97,R37,580
V97,R38,486
V97,R39,496
V97,R40,294
V97,R41,386
V97,R42,494
V97,R43,326
V97,R44,558
V97,R45,310
V97,R46,462
V97,R47,426
V97,R48,371
V97,R49,298
V97,R50,383
V97,R51,325
V97,R52,297
V97,R53,427
V97,R54,344
V97,R55,329
V97,R56,445
V97,R57,435
V97,R58,418
V97,R59,580
V97,R60,478
V97,R61,385
V97,R62,520
V97,R63,319
V97,R64,300
V97,R65,364
V97,R66,337
V97,R67,354
V97,R68,352
V97,R69,291
V97,R70,561
V97,R71,341
V97,R72,438
V97,R73,548
V97,R74,504
V97,R75,554
V97,R76,456
V97,R77,307
V97,R78,547
V97,R79,304
V97,R80,295
V97,R81,345
V97,R82,313
V97,R83,513
V97,R84,536
V97,R85,367
V97,R86,580
V97,R87,362
V97,R88,363
V97,R89,297
V97,R90,351
V97,R91,377
V97,R92,340
V97,R93,282
V97,R94,465
V97,R95,492
V97,R96,326
V97,R97,530
V97,R98,477
V97,R99,337
V97,R100,407
V98,R1,336
V98,R2,296
V98,R3,360
V98,R4,260
V98,R5,455
V98,R6,524
V98,R7,260
V98,R8,313
V98,R9,541
V98,R10,566
V98,R11,314
V98,R12,425
V98,R13,353
V98,R14,573
V98,R15,300
V98,R16,317
V98,R17,489
V98,R18,347
V98,R19,509
V98,R20,517
V98,R21,334
V98,R22,370
V98,R23,403
V98,R24,298
V98,R25,432
V98,R26,482
V98,R27,377
V98,R28,303
V98,R29,565
V98,R30,496
V98,R31,427
V98,R32,493
V98,R33,338
V98,R34,532
V98,R35,580
V98,R36,331
V98,R37,330
V98,R38,398
V98,R39,384
V98,R40,280
V98,R41,396
V98,R42,507
V98,R43,465
V98,R44,414
V98,R45,580
V98,R46,405
V98,R47,342
V98,R48,520
V98,R49,395
V98,R50,260
V98,R51,295
V98,R52,274
V98,R53,442
V98,R54,390
V98,R55,329
V98,R56,381
V98,R57,501
V98,R58,472
V98,R59,366
V98,R60,491
V98,R61,471
V98,R62,579
V98,R63,272
V98,R64,511
V98,R65,288
V98,R66,279
V98,R67,520
V98,R68,468
V98,R69,317
V98,R70,457
V98,R71,372
V98,R72,354
V98,R73,465
V98,R74,285
V98,R75,305
V98,R76,481
V98,R77,545
V98,R78,335
V98,R79,276
V98,R80,265
V98,R81,364
V98,R82,373
V98,R83,580
V98,R84,420
V98,R85,501
V98,R86,376
V98,R87,354
V98,R88,580
V98,R89,477
V98,R90,524
V98,R91,423
V98,R92,264
V98,R93,361
V98,R94,580
V98,R95,322
V98,R96,302
V98,R97,260
V98,R98,426
V98,R99,313
V98,R100,412
V99,R1,273
V99,R2,296
V99,R3,300
V99,R4,452
V99,R5,508
V99,R6,353
V99,R7,308
V99,R8,399
V99,R9,441
V99,R10,295
V99,R11,516
V99,R12,440
V99,R13,541
V99,R14,547
V99,R15,357
V99,R16,260
V99,R17,369
V99,R18,260
V99,R19,389
V99,R20,398
V99,R21,325
V99,R22,517
V99,R23,465
V99,R24,476
V99,R25,476
V99,R26,356
V99,R27,580
V99,R28,327
V99,R29,527
V99,R30,310
V99,R31,260
V99,R32,310
V99,R33,551
V99,R34,317
V99,R35,517
V99,R36,378
V99,R37,419
V99,R38,414
V99,R39,580
V99,R40,426
V99,R41,451
V99,R42,348
V99,R43,260
V99,R44,502
V99,R45,411
V99,R46,388
V99,R47,370
V99,R48,284
V99,R49,564
V99,R50,453
V99,R51,553
V99,R52,548
V99,R53,260
V99,R54,374
V99,R55,357
V99,R56,260
V99,R57,300
V99,R58,555
V99,R59,556
V99,R60,260
V99,R61,370
V99,R62,391
V99,R63,524
V99,R64,338
V99,R65,538
V99,R66,260
V99,R67,576
V99,R68,447
V99,R69,500
V99,R70,544
V99,R71,358
V99,R72,555
V99,R73,508
V99,R74,472
V99,R75,496
V99,R76,490
V99,R77,338
V99,R78,512
V99,R79,497
V99,R80,260
V99,R81,376
V99,R82,439
V99,R83,511
V99,R84,307
V99,R85,561
V99,R86,399
V99,R87,549
V99,R88,341
V99,R89,464
V99,R90,337
V99,R91,443
V99,R92,450
V99,R93,425
V99,R94,434
V99,R95,580
V99,R96,425
V99,R97,541
V99,R98,481
V99,R99,480
V99,R100,495
V100,R1,450
V100,R2,337
V100,R3,469
V100,R4,260
V100,R5,499
V100,R6,563
V100,R7,378
V100,R8,441
V100,R9,430
V100,R10,564
V100,R11,530
V100,R12,329
V100,R13,450
V100,R14,355
V100,R15,327
V100,R16,390
V100,R17,271
V100,R18,287
V100,R19,432
V100,R20,341
V100,R21,270
V100,R22,347
V100,R23,363
V100,R24,459
V100,R25,438
V100,R26,548
V100,R27,480
V100,R28,453
V100,R29,421
V100,R30,415
V100,R31,330
V100,R32,533
V100,R33,325
V100,R34,388
V100,R35,354
V100,R36,557
V100,R37,373
V100,R38,402
V100,R39,260
V100,R40,447
V100,R41,395
V100,R42,529
V100,R43,350
V100,R44,368
V100,R45,337
V100,R46,507
V100,R47,339
V100,R48,276
V100,R49,366
V100,R50,413
V100,R51,316
V100,R52,261
V100,R53,260
V100,R54,545
V100,R55,465
V100,R56,449
V100,R57,430
V100,R58,409
V100,R59,282
V100,R60,396
V100,R61,484
V100,R62,278
V100,R63,378
V100,R64,478
V100,R65,261
V100,R66,412
V100,R67,573
V100,R68,471
V100,R69,452
V100,R70,556
V100,R71,436
V100,R72,314
V100,R73,322
V100,R74,419
V100,R75,276
V100,R76,328
V100,R77,380
V100,R78,345
V100,R79,262
V100,R80,501
V100,R81,462
V100,R82,578
V100,R83,387
V100,R84,563
V100,R85,404
V100,R86,423
V100,R87,522
V100,R88,298
V100,R89,400
V100,R90,530
V100,R91,260
V100,R92,299
V100,R93,532
V100,R94,330
V100,R95,447
V100,R96,279
V100,R97,390
V100,R98,266
V100,R99,310
V100,R100,473
